target,source,label,central_user_party,friend_party
290,479,SteinekeCDU,CDU,SPD
358,479,SteinekeCDU,CDU,CSU
298,479,SteinekeCDU,CDU,The Left
366,479,SteinekeCDU,CDU,CDU
113,479,SteinekeCDU,CDU,SPD
26,479,SteinekeCDU,CDU,CSU
123,479,SteinekeCDU,CDU,CDU
242,479,SteinekeCDU,CDU,CDU
438,479,SteinekeCDU,CDU,CDU
406,479,SteinekeCDU,CDU,CDU
180,479,SteinekeCDU,CDU,CDU
309,479,SteinekeCDU,CDU,Greens
241,479,SteinekeCDU,CDU,CDU
237,479,SteinekeCDU,CDU,FDP
338,479,SteinekeCDU,CDU,CDU
177,479,SteinekeCDU,CDU,Greens
349,479,SteinekeCDU,CDU,CDU
142,479,SteinekeCDU,CDU,FDP
395,479,SteinekeCDU,CDU,SPD
430,479,SteinekeCDU,CDU,Greens
408,479,SteinekeCDU,CDU,CDU
492,479,SteinekeCDU,CDU,Greens
78,479,SteinekeCDU,CDU,Greens
32,479,SteinekeCDU,CDU,The Left
244,479,SteinekeCDU,CDU,Greens
419,479,SteinekeCDU,CDU,CDU
320,479,SteinekeCDU,CDU,CDU
119,479,SteinekeCDU,CDU,CSU
157,479,SteinekeCDU,CDU,SPD
222,479,SteinekeCDU,CDU,CDU
44,379,NBaradari,SPD,Greens
140,379,NBaradari,SPD,SPD
105,379,NBaradari,SPD,SPD
462,379,NBaradari,SPD,FDP
181,498,Thomas_Bareiss,CDU,CDU
395,498,Thomas_Bareiss,CDU,SPD
14,498,Thomas_Bareiss,CDU,CSU
473,498,Thomas_Bareiss,CDU,CDU
314,498,Thomas_Bareiss,CDU,CDU
506,498,Thomas_Bareiss,CDU,SPD
301,498,Thomas_Bareiss,CDU,SPD
242,498,Thomas_Bareiss,CDU,CDU
371,498,Thomas_Bareiss,CDU,CDU
200,498,Thomas_Bareiss,CDU,The Left
503,498,Thomas_Bareiss,CDU,SPD
374,498,Thomas_Bareiss,CDU,CDU
119,498,Thomas_Bareiss,CDU,CSU
85,498,Thomas_Bareiss,CDU,SPD
101,498,Thomas_Bareiss,CDU,SPD
156,498,Thomas_Bareiss,CDU,SPD
72,498,Thomas_Bareiss,CDU,FDP
152,498,Thomas_Bareiss,CDU,CDU
84,498,Thomas_Bareiss,CDU,CDU
236,498,Thomas_Bareiss,CDU,SPD
372,498,Thomas_Bareiss,CDU,FDP
132,498,Thomas_Bareiss,CDU,CDU
248,498,Thomas_Bareiss,CDU,CDU
308,498,Thomas_Bareiss,CDU,CDU
408,498,Thomas_Bareiss,CDU,CDU
106,498,Thomas_Bareiss,CDU,Greens
470,498,Thomas_Bareiss,CDU,CDU
86,498,Thomas_Bareiss,CDU,CDU
20,498,Thomas_Bareiss,CDU,CDU
514,498,Thomas_Bareiss,CDU,CDU
82,498,Thomas_Bareiss,CDU,Greens
231,498,Thomas_Bareiss,CDU,CDU
541,498,Thomas_Bareiss,CDU,CDU
280,498,Thomas_Bareiss,CDU,SPD
478,498,Thomas_Bareiss,CDU,CDU
493,498,Thomas_Bareiss,CDU,CSU
437,498,Thomas_Bareiss,CDU,CDU
126,498,Thomas_Bareiss,CDU,CSU
455,498,Thomas_Bareiss,CDU,The Left
237,498,Thomas_Bareiss,CDU,FDP
69,498,Thomas_Bareiss,CDU,FDP
309,498,Thomas_Bareiss,CDU,Greens
488,498,Thomas_Bareiss,CDU,The Left
397,498,Thomas_Bareiss,CDU,Greens
65,498,Thomas_Bareiss,CDU,FDP
313,498,Thomas_Bareiss,CDU,AfD
146,498,Thomas_Bareiss,CDU,Greens
287,498,Thomas_Bareiss,CDU,CDU
193,498,Thomas_Bareiss,CDU,CSU
417,498,Thomas_Bareiss,CDU,The Left
241,498,Thomas_Bareiss,CDU,CDU
403,498,Thomas_Bareiss,CDU,CDU
521,498,Thomas_Bareiss,CDU,SPD
186,498,Thomas_Bareiss,CDU,CDU
202,498,Thomas_Bareiss,CDU,SPD
95,498,Thomas_Bareiss,CDU,CDU
486,498,Thomas_Bareiss,CDU,Greens
342,498,Thomas_Bareiss,CDU,CDU
142,498,Thomas_Bareiss,CDU,FDP
227,498,Thomas_Bareiss,CDU,CDU
103,498,Thomas_Bareiss,CDU,CSU
491,498,Thomas_Bareiss,CDU,CDU
427,498,Thomas_Bareiss,CDU,CSU
171,498,Thomas_Bareiss,CDU,CDU
354,498,Thomas_Bareiss,CDU,CDU
366,498,Thomas_Bareiss,CDU,CDU
195,498,Thomas_Bareiss,CDU,CSU
34,498,Thomas_Bareiss,CDU,CDU
96,498,Thomas_Bareiss,CDU,SPD
326,498,Thomas_Bareiss,CDU,Greens
176,498,Thomas_Bareiss,CDU,CDU
517,498,Thomas_Bareiss,CDU,CDU
358,498,Thomas_Bareiss,CDU,CSU
161,498,Thomas_Bareiss,CDU,CDU
289,498,Thomas_Bareiss,CDU,SPD
94,498,Thomas_Bareiss,CDU,CSU
138,498,Thomas_Bareiss,CDU,CDU
224,498,Thomas_Bareiss,CDU,CDU
225,498,Thomas_Bareiss,CDU,FDP
334,498,Thomas_Bareiss,CDU,SPD
29,498,Thomas_Bareiss,CDU,SPD
430,498,Thomas_Bareiss,CDU,Greens
58,498,Thomas_Bareiss,CDU,CSU
388,498,Thomas_Bareiss,CDU,CDU
335,498,Thomas_Bareiss,CDU,FDP
290,498,Thomas_Bareiss,CDU,SPD
316,498,Thomas_Bareiss,CDU,FDP
78,498,Thomas_Bareiss,CDU,Greens
151,498,Thomas_Bareiss,CDU,CDU
75,498,Thomas_Bareiss,CDU,CDU
255,498,Thomas_Bareiss,CDU,CDU
199,498,Thomas_Bareiss,CDU,CDU
269,498,Thomas_Bareiss,CDU,CSU
513,498,Thomas_Bareiss,CDU,Greens
141,498,Thomas_Bareiss,CDU,FDP
540,498,Thomas_Bareiss,CDU,CSU
121,498,Thomas_Bareiss,CDU,CDU
246,498,Thomas_Bareiss,CDU,FDP
459,498,Thomas_Bareiss,CDU,CSU
349,498,Thomas_Bareiss,CDU,CDU
250,498,Thomas_Bareiss,CDU,SPD
277,498,Thomas_Bareiss,CDU,CSU
312,498,Thomas_Bareiss,CDU,AfD
429,498,Thomas_Bareiss,CDU,FDP
244,498,Thomas_Bareiss,CDU,Greens
394,498,Thomas_Bareiss,CDU,FDP
414,498,Thomas_Bareiss,CDU,CDU
406,498,Thomas_Bareiss,CDU,CDU
205,498,Thomas_Bareiss,CDU,FDP
438,498,Thomas_Bareiss,CDU,CDU
13,498,Thomas_Bareiss,CDU,CDU
67,498,Thomas_Bareiss,CDU,FDP
184,498,Thomas_Bareiss,CDU,Greens
49,498,Thomas_Bareiss,CDU,CDU
339,498,Thomas_Bareiss,CDU,CDU
549,498,Thomas_Bareiss,CDU,CDU
461,498,Thomas_Bareiss,CDU,SPD
55,498,Thomas_Bareiss,CDU,CDU
177,498,Thomas_Bareiss,CDU,Greens
346,498,Thomas_Bareiss,CDU,FDP
479,498,Thomas_Bareiss,CDU,CDU
515,498,Thomas_Bareiss,CDU,FDP
380,498,Thomas_Bareiss,CDU,FDP
296,498,Thomas_Bareiss,CDU,FDP
66,498,Thomas_Bareiss,CDU,CDU
529,498,Thomas_Bareiss,CDU,CSU
30,498,Thomas_Bareiss,CDU,CDU
169,498,Thomas_Bareiss,CDU,FDP
554,498,Thomas_Bareiss,CDU,CDU
500,498,Thomas_Bareiss,CDU,CDU
215,498,Thomas_Bareiss,CDU,SPD
185,498,Thomas_Bareiss,CDU,AfD
43,498,Thomas_Bareiss,CDU,SPD
502,498,Thomas_Bareiss,CDU,SPD
239,498,Thomas_Bareiss,CDU,SPD
466,498,Thomas_Bareiss,CDU,SPD
76,498,Thomas_Bareiss,CDU,CDU
68,498,Thomas_Bareiss,CDU,FDP
222,498,Thomas_Bareiss,CDU,CDU
352,498,Thomas_Bareiss,CDU,SPD
262,498,Thomas_Bareiss,CDU,CDU
38,498,Thomas_Bareiss,CDU,CDU
306,498,Thomas_Bareiss,CDU,CDU
217,498,Thomas_Bareiss,CDU,Greens
482,498,Thomas_Bareiss,CDU,CSU
228,498,Thomas_Bareiss,CDU,CDU
410,498,Thomas_Bareiss,CDU,CSU
31,498,Thomas_Bareiss,CDU,CSU
453,498,Thomas_Bareiss,CDU,SPD
154,498,Thomas_Bareiss,CDU,CSU
163,498,Thomas_Bareiss,CDU,FDP
447,498,Thomas_Bareiss,CDU,CDU
348,498,Thomas_Bareiss,CDU,CDU
428,498,Thomas_Bareiss,CDU,FDP
36,498,Thomas_Bareiss,CDU,CDU
320,498,Thomas_Bareiss,CDU,CDU
363,498,Thomas_Bareiss,CDU,SPD
423,498,Thomas_Bareiss,CDU,CDU
360,498,Thomas_Bareiss,CDU,CSU
483,498,Thomas_Bareiss,CDU,SPD
305,498,Thomas_Bareiss,CDU,CDU
477,498,Thomas_Bareiss,CDU,CSU
123,498,Thomas_Bareiss,CDU,CDU
520,498,Thomas_Bareiss,CDU,CDU
396,498,Thomas_Bareiss,CDU,CDU
37,498,Thomas_Bareiss,CDU,CDU
213,498,Thomas_Bareiss,CDU,FDP
452,498,Thomas_Bareiss,CDU,SPD
164,498,Thomas_Bareiss,CDU,CDU
19,498,Thomas_Bareiss,CDU,CSU
139,498,Thomas_Bareiss,CDU,SPD
1,498,Thomas_Bareiss,CDU,FDP
338,498,Thomas_Bareiss,CDU,CDU
194,498,Thomas_Bareiss,CDU,The Left
399,498,Thomas_Bareiss,CDU,FDP
174,498,Thomas_Bareiss,CDU,CDU
458,498,Thomas_Bareiss,CDU,CSU
468,498,Thomas_Bareiss,CDU,AfD
147,498,Thomas_Bareiss,CDU,FDP
489,498,Thomas_Bareiss,CDU,CDU
26,498,Thomas_Bareiss,CDU,CSU
40,498,Thomas_Bareiss,CDU,The Left
27,498,Thomas_Bareiss,CDU,CDU
97,498,Thomas_Bareiss,CDU,FDP
187,498,Thomas_Bareiss,CDU,CDU
324,498,Thomas_Bareiss,CDU,CDU
137,498,Thomas_Bareiss,CDU,The Left
170,498,Thomas_Bareiss,CDU,SPD
439,498,Thomas_Bareiss,CDU,CDU
288,498,Thomas_Bareiss,CDU,FDP
10,498,Thomas_Bareiss,CDU,Greens
464,498,Thomas_Bareiss,CDU,SPD
35,498,Thomas_Bareiss,CDU,CDU
501,498,Thomas_Bareiss,CDU,CDU
249,498,Thomas_Bareiss,CDU,Greens
510,498,Thomas_Bareiss,CDU,Greens
99,498,Thomas_Bareiss,CDU,CSU
59,498,Thomas_Bareiss,CDU,Greens
353,498,Thomas_Bareiss,CDU,FDP
198,498,Thomas_Bareiss,CDU,CDU
426,498,Thomas_Bareiss,CDU,CDU
543,498,Thomas_Bareiss,CDU,CDU
23,498,Thomas_Bareiss,CDU,CSU
77,498,Thomas_Bareiss,CDU,CDU
407,498,Thomas_Bareiss,CDU,CDU
208,498,Thomas_Bareiss,CDU,CDU
155,498,Thomas_Bareiss,CDU,FDP
238,498,Thomas_Bareiss,CDU,CDU
504,498,Thomas_Bareiss,CDU,CDU
328,498,Thomas_Bareiss,CDU,Greens
258,498,Thomas_Bareiss,CDU,CDU
460,498,Thomas_Bareiss,CDU,SPD
24,498,Thomas_Bareiss,CDU,SPD
157,498,Thomas_Bareiss,CDU,SPD
386,498,Thomas_Bareiss,CDU,SPD
409,498,Thomas_Bareiss,CDU,CDU
401,498,Thomas_Bareiss,CDU,FDP
463,498,Thomas_Bareiss,CDU,SPD
376,498,Thomas_Bareiss,CDU,CDU
355,498,Thomas_Bareiss,CDU,SPD
180,498,Thomas_Bareiss,CDU,CDU
281,498,Thomas_Bareiss,CDU,CDU
547,498,Thomas_Bareiss,CDU,CDU
351,498,Thomas_Bareiss,CDU,CDU
446,498,Thomas_Bareiss,CDU,FDP
333,498,Thomas_Bareiss,CDU,SPD
472,498,Thomas_Bareiss,CDU,CDU
197,498,Thomas_Bareiss,CDU,FDP
509,498,Thomas_Bareiss,CDU,CDU
377,498,Thomas_Bareiss,CDU,CDU
33,498,Thomas_Bareiss,CDU,Greens
240,498,Thomas_Bareiss,CDU,SPD
160,498,Thomas_Bareiss,CDU,SPD
260,166,fritzfelgentreu,SPD,SPD
275,166,fritzfelgentreu,SPD,SPD
502,166,fritzfelgentreu,SPD,SPD
386,166,fritzfelgentreu,SPD,SPD
242,166,fritzfelgentreu,SPD,CDU
430,166,fritzfelgentreu,SPD,Greens
409,166,fritzfelgentreu,SPD,CDU
96,166,fritzfelgentreu,SPD,SPD
503,166,fritzfelgentreu,SPD,SPD
202,166,fritzfelgentreu,SPD,SPD
350,166,fritzfelgentreu,SPD,SPD
463,166,fritzfelgentreu,SPD,SPD
540,166,fritzfelgentreu,SPD,CSU
392,166,fritzfelgentreu,SPD,SPD
10,166,fritzfelgentreu,SPD,Greens
521,166,fritzfelgentreu,SPD,SPD
179,166,fritzfelgentreu,SPD,The Left
259,166,fritzfelgentreu,SPD,SPD
457,166,fritzfelgentreu,SPD,SPD
215,166,fritzfelgentreu,SPD,SPD
437,166,fritzfelgentreu,SPD,CDU
512,166,fritzfelgentreu,SPD,SPD
363,166,fritzfelgentreu,SPD,SPD
325,166,fritzfelgentreu,SPD,SPD
61,166,fritzfelgentreu,SPD,SPD
355,166,fritzfelgentreu,SPD,SPD
177,166,fritzfelgentreu,SPD,Greens
352,166,fritzfelgentreu,SPD,SPD
78,166,fritzfelgentreu,SPD,Greens
384,166,fritzfelgentreu,SPD,SPD
204,166,fritzfelgentreu,SPD,SPD
248,166,fritzfelgentreu,SPD,CDU
414,166,fritzfelgentreu,SPD,CDU
427,166,fritzfelgentreu,SPD,CSU
334,166,fritzfelgentreu,SPD,SPD
335,166,fritzfelgentreu,SPD,FDP
293,166,fritzfelgentreu,SPD,SPD
160,166,fritzfelgentreu,SPD,SPD
290,166,fritzfelgentreu,SPD,SPD
544,166,fritzfelgentreu,SPD,CDU
443,166,fritzfelgentreu,SPD,SPD
125,166,fritzfelgentreu,SPD,SPD
452,166,fritzfelgentreu,SPD,SPD
460,166,fritzfelgentreu,SPD,SPD
441,166,fritzfelgentreu,SPD,SPD
265,166,fritzfelgentreu,SPD,Greens
395,166,fritzfelgentreu,SPD,SPD
101,166,fritzfelgentreu,SPD,SPD
70,166,fritzfelgentreu,SPD,SPD
464,166,fritzfelgentreu,SPD,SPD
3,166,fritzfelgentreu,SPD,Greens
455,266,katjakipping,The Left,The Left
90,266,katjakipping,The Left,The Left
340,266,katjakipping,The Left,The Left
390,266,katjakipping,The Left,The Left
71,266,katjakipping,The Left,The Left
503,266,katjakipping,The Left,SPD
488,266,katjakipping,The Left,The Left
244,266,katjakipping,The Left,Greens
137,266,katjakipping,The Left,The Left
516,266,katjakipping,The Left,The Left
300,266,katjakipping,The Left,The Left
375,266,katjakipping,The Left,The Left
290,266,katjakipping,The Left,SPD
179,266,katjakipping,The Left,The Left
545,266,katjakipping,The Left,Greens
444,266,katjakipping,The Left,The Left
110,266,katjakipping,The Left,The Left
539,266,katjakipping,The Left,The Left
487,266,katjakipping,The Left,Greens
298,266,katjakipping,The Left,The Left
21,266,katjakipping,The Left,The Left
143,266,katjakipping,The Left,The Left
331,266,katjakipping,The Left,The Left
47,266,katjakipping,The Left,The Left
395,266,katjakipping,The Left,SPD
183,266,katjakipping,The Left,Greens
139,266,katjakipping,The Left,SPD
417,266,katjakipping,The Left,The Left
54,266,katjakipping,The Left,The Left
397,266,katjakipping,The Left,Greens
177,266,katjakipping,The Left,Greens
207,266,katjakipping,The Left,The Left
382,266,katjakipping,The Left,The Left
385,266,katjakipping,The Left,The Left
295,266,katjakipping,The Left,Greens
209,266,katjakipping,The Left,SPD
107,266,katjakipping,The Left,The Left
28,266,katjakipping,The Left,The Left
486,266,katjakipping,The Left,Greens
79,266,katjakipping,The Left,The Left
480,266,katjakipping,The Left,Greens
200,266,katjakipping,The Left,The Left
215,266,katjakipping,The Left,SPD
223,266,katjakipping,The Left,The Left
464,266,katjakipping,The Left,SPD
147,266,katjakipping,The Left,FDP
3,266,katjakipping,The Left,Greens
40,266,katjakipping,The Left,The Left
416,266,katjakipping,The Left,The Left
32,266,katjakipping,The Left,The Left
83,163,franksitta,FDP,FDP
26,163,franksitta,FDP,CSU
481,163,franksitta,FDP,FDP
268,163,franksitta,FDP,FDP
523,163,franksitta,FDP,FDP
433,163,franksitta,FDP,FDP
417,163,franksitta,FDP,The Left
271,163,franksitta,FDP,FDP
169,163,franksitta,FDP,FDP
368,163,franksitta,FDP,FDP
398,163,franksitta,FDP,FDP
335,163,franksitta,FDP,FDP
463,163,franksitta,FDP,SPD
199,163,franksitta,FDP,CDU
426,163,franksitta,FDP,CDU
508,163,franksitta,FDP,CDU
189,163,franksitta,FDP,FDP
503,163,franksitta,FDP,SPD
354,163,franksitta,FDP,CDU
106,163,franksitta,FDP,Greens
212,163,franksitta,FDP,FDP
149,163,franksitta,FDP,FDP
225,163,franksitta,FDP,FDP
59,163,franksitta,FDP,Greens
553,163,franksitta,FDP,FDP
188,163,franksitta,FDP,SPD
68,163,franksitta,FDP,FDP
60,163,franksitta,FDP,FDP
104,163,franksitta,FDP,FDP
17,163,franksitta,FDP,FDP
283,163,franksitta,FDP,FDP
139,163,franksitta,FDP,SPD
94,163,franksitta,FDP,CSU
494,163,franksitta,FDP,FDP
62,163,franksitta,FDP,FDP
282,163,franksitta,FDP,FDP
177,163,franksitta,FDP,Greens
148,163,franksitta,FDP,FDP
142,163,franksitta,FDP,FDP
446,163,franksitta,FDP,FDP
496,163,franksitta,FDP,FDP
180,163,franksitta,FDP,CDU
97,163,franksitta,FDP,FDP
129,163,franksitta,FDP,Greens
505,163,franksitta,FDP,FDP
237,163,franksitta,FDP,FDP
290,163,franksitta,FDP,SPD
394,163,franksitta,FDP,FDP
498,163,franksitta,FDP,CDU
215,163,franksitta,FDP,SPD
226,163,franksitta,FDP,FDP
371,163,franksitta,FDP,CDU
399,163,franksitta,FDP,FDP
480,163,franksitta,FDP,Greens
65,163,franksitta,FDP,FDP
30,163,franksitta,FDP,CDU
205,163,franksitta,FDP,FDP
253,163,franksitta,FDP,FDP
202,163,franksitta,FDP,SPD
483,163,franksitta,FDP,SPD
266,163,franksitta,FDP,The Left
192,163,franksitta,FDP,FDP
259,163,franksitta,FDP,SPD
464,163,franksitta,FDP,SPD
155,163,franksitta,FDP,FDP
110,163,franksitta,FDP,The Left
119,163,franksitta,FDP,CSU
316,163,franksitta,FDP,FDP
509,163,franksitta,FDP,CDU
245,163,franksitta,FDP,FDP
476,163,franksitta,FDP,Greens
147,163,franksitta,FDP,FDP
67,163,franksitta,FDP,FDP
380,163,franksitta,FDP,FDP
346,163,franksitta,FDP,FDP
141,163,franksitta,FDP,FDP
78,163,franksitta,FDP,Greens
264,163,franksitta,FDP,Greens
416,163,franksitta,FDP,The Left
414,163,franksitta,FDP,CDU
547,163,franksitta,FDP,CDU
515,163,franksitta,FDP,FDP
467,163,franksitta,FDP,FDP
113,163,franksitta,FDP,SPD
488,163,franksitta,FDP,The Left
298,163,franksitta,FDP,The Left
198,163,franksitta,FDP,CDU
179,163,franksitta,FDP,The Left
66,163,franksitta,FDP,CDU
72,163,franksitta,FDP,FDP
246,163,franksitta,FDP,FDP
383,163,franksitta,FDP,FDP
530,163,franksitta,FDP,FDP
77,163,franksitta,FDP,CDU
395,163,franksitta,FDP,SPD
372,163,franksitta,FDP,FDP
334,163,franksitta,FDP,SPD
527,163,franksitta,FDP,FDP
260,163,franksitta,FDP,SPD
406,163,franksitta,FDP,CDU
429,163,franksitta,FDP,FDP
428,163,franksitta,FDP,FDP
116,163,franksitta,FDP,FDP
318,163,franksitta,FDP,FDP
369,163,franksitta,FDP,FDP
409,163,franksitta,FDP,CDU
310,163,franksitta,FDP,FDP
69,163,franksitta,FDP,FDP
296,163,franksitta,FDP,FDP
56,163,franksitta,FDP,FDP
197,163,franksitta,FDP,FDP
288,163,franksitta,FDP,FDP
1,163,franksitta,FDP,FDP
213,163,franksitta,FDP,FDP
340,163,franksitta,FDP,The Left
107,163,franksitta,FDP,The Left
353,163,franksitta,FDP,FDP
397,163,franksitta,FDP,Greens
3,163,franksitta,FDP,Greens
356,163,franksitta,FDP,FDP
54,163,franksitta,FDP,The Left
145,163,franksitta,FDP,SPD
236,163,franksitta,FDP,SPD
284,163,franksitta,FDP,Greens
513,163,franksitta,FDP,Greens
452,163,franksitta,FDP,SPD
461,163,franksitta,FDP,SPD
184,163,franksitta,FDP,Greens
413,163,franksitta,FDP,FDP
9,163,franksitta,FDP,FDP
228,163,franksitta,FDP,CDU
75,163,franksitta,FDP,CDU
228,238,josefoster,CDU,CDU
500,238,josefoster,CDU,CDU
464,238,josefoster,CDU,SPD
35,238,josefoster,CDU,CDU
306,238,josefoster,CDU,CDU
354,238,josefoster,CDU,CDU
77,238,josefoster,CDU,CDU
27,238,josefoster,CDU,CDU
75,238,josefoster,CDU,CDU
138,238,josefoster,CDU,CDU
180,238,josefoster,CDU,CDU
409,238,josefoster,CDU,CDU
123,238,josefoster,CDU,CDU
423,238,josefoster,CDU,CDU
13,238,josefoster,CDU,CDU
480,41,badulrichmartha,Greens,Greens
157,41,badulrichmartha,Greens,SPD
93,41,badulrichmartha,Greens,Greens
32,41,badulrichmartha,Greens,The Left
136,41,badulrichmartha,Greens,Greens
525,41,badulrichmartha,Greens,Greens
53,41,badulrichmartha,Greens,Greens
184,41,badulrichmartha,Greens,Greens
450,41,badulrichmartha,Greens,Greens
426,41,badulrichmartha,Greens,CDU
3,41,badulrichmartha,Greens,Greens
464,41,badulrichmartha,Greens,SPD
309,41,badulrichmartha,Greens,Greens
322,41,badulrichmartha,Greens,Greens
115,41,badulrichmartha,Greens,Greens
182,41,badulrichmartha,Greens,Greens
503,41,badulrichmartha,Greens,SPD
107,41,badulrichmartha,Greens,The Left
278,41,badulrichmartha,Greens,Greens
249,41,badulrichmartha,Greens,Greens
194,41,badulrichmartha,Greens,The Left
256,41,badulrichmartha,Greens,Greens
513,41,badulrichmartha,Greens,Greens
82,41,badulrichmartha,Greens,Greens
321,41,badulrichmartha,Greens,Greens
146,41,badulrichmartha,Greens,Greens
202,41,badulrichmartha,Greens,SPD
129,41,badulrichmartha,Greens,Greens
77,41,badulrichmartha,Greens,CDU
217,41,badulrichmartha,Greens,Greens
455,41,badulrichmartha,Greens,The Left
177,41,badulrichmartha,Greens,Greens
391,41,badulrichmartha,Greens,Greens
487,41,badulrichmartha,Greens,Greens
10,41,badulrichmartha,Greens,Greens
326,41,badulrichmartha,Greens,Greens
453,41,badulrichmartha,Greens,SPD
180,41,badulrichmartha,Greens,CDU
397,41,badulrichmartha,Greens,Greens
323,41,badulrichmartha,Greens,Greens
252,41,badulrichmartha,Greens,Greens
463,41,badulrichmartha,Greens,SPD
311,41,badulrichmartha,Greens,Greens
78,41,badulrichmartha,Greens,Greens
430,41,badulrichmartha,Greens,Greens
106,41,badulrichmartha,Greens,Greens
59,41,badulrichmartha,Greens,Greens
395,41,badulrichmartha,Greens,SPD
409,41,badulrichmartha,Greens,CDU
265,41,badulrichmartha,Greens,Greens
334,41,badulrichmartha,Greens,SPD
290,41,badulrichmartha,Greens,SPD
26,41,badulrichmartha,Greens,CSU
119,41,badulrichmartha,Greens,CSU
469,41,badulrichmartha,Greens,Greens
488,41,badulrichmartha,Greens,The Left
299,41,badulrichmartha,Greens,Greens
75,41,badulrichmartha,Greens,CDU
510,41,badulrichmartha,Greens,Greens
328,41,badulrichmartha,Greens,Greens
486,41,badulrichmartha,Greens,Greens
497,41,badulrichmartha,Greens,The Left
536,41,badulrichmartha,Greens,Greens
153,41,badulrichmartha,Greens,Greens
476,41,badulrichmartha,Greens,Greens
68,41,badulrichmartha,Greens,FDP
400,41,badulrichmartha,Greens,Greens
545,41,badulrichmartha,Greens,Greens
33,41,badulrichmartha,Greens,Greens
282,41,badulrichmartha,Greens,FDP
266,41,badulrichmartha,Greens,The Left
100,41,badulrichmartha,Greens,Greens
218,41,badulrichmartha,Greens,Greens
264,41,badulrichmartha,Greens,Greens
147,41,badulrichmartha,Greens,FDP
337,41,badulrichmartha,Greens,Greens
263,41,badulrichmartha,Greens,Greens
94,41,badulrichmartha,Greens,CSU
295,41,badulrichmartha,Greens,Greens
340,41,badulrichmartha,Greens,The Left
183,41,badulrichmartha,Greens,Greens
284,41,badulrichmartha,Greens,Greens
131,41,badulrichmartha,Greens,Greens
244,41,badulrichmartha,Greens,Greens
492,41,badulrichmartha,Greens,Greens
365,41,badulrichmartha,Greens,Greens
298,41,badulrichmartha,Greens,The Left
179,41,badulrichmartha,Greens,The Left
25,424,R_Hartwig_AfD,AfD,AfD
451,424,R_Hartwig_AfD,AfD,AfD
127,424,R_Hartwig_AfD,AfD,AfD
134,424,R_Hartwig_AfD,AfD,AfD
6,424,R_Hartwig_AfD,AfD,AfD
411,424,R_Hartwig_AfD,AfD,AfD
422,424,R_Hartwig_AfD,AfD,AfD
431,424,R_Hartwig_AfD,AfD,AfD
159,424,R_Hartwig_AfD,AfD,AfD
292,424,R_Hartwig_AfD,AfD,AfD
272,424,R_Hartwig_AfD,AfD,AfD
507,424,R_Hartwig_AfD,AfD,AfD
178,424,R_Hartwig_AfD,AfD,AfD
518,424,R_Hartwig_AfD,AfD,AfD
367,424,R_Hartwig_AfD,AfD,AfD
233,424,R_Hartwig_AfD,AfD,AfD
39,424,R_Hartwig_AfD,AfD,AfD
343,424,R_Hartwig_AfD,AfD,AfD
531,424,R_Hartwig_AfD,AfD,AfD
317,424,R_Hartwig_AfD,AfD,AfD
550,424,R_Hartwig_AfD,AfD,AfD
48,424,R_Hartwig_AfD,AfD,AfD
191,424,R_Hartwig_AfD,AfD,AfD
420,424,R_Hartwig_AfD,AfD,AfD
303,424,R_Hartwig_AfD,AfD,AfD
468,424,R_Hartwig_AfD,AfD,AfD
8,424,R_Hartwig_AfD,AfD,AfD
312,424,R_Hartwig_AfD,AfD,AfD
474,424,R_Hartwig_AfD,AfD,AfD
18,424,R_Hartwig_AfD,AfD,AfD
91,424,R_Hartwig_AfD,AfD,AfD
87,424,R_Hartwig_AfD,AfD,AfD
329,424,R_Hartwig_AfD,AfD,AfD
64,424,R_Hartwig_AfD,AfD,AfD
135,424,R_Hartwig_AfD,AfD,AfD
45,424,R_Hartwig_AfD,AfD,AfD
112,424,R_Hartwig_AfD,AfD,AfD
232,424,R_Hartwig_AfD,AfD,AfD
412,424,R_Hartwig_AfD,AfD,AfD
495,424,R_Hartwig_AfD,AfD,AfD
404,424,R_Hartwig_AfD,AfD,AfD
471,424,R_Hartwig_AfD,AfD,AfD
201,424,R_Hartwig_AfD,AfD,AfD
313,424,R_Hartwig_AfD,AfD,AfD
546,424,R_Hartwig_AfD,AfD,AfD
158,424,R_Hartwig_AfD,AfD,AfD
276,424,R_Hartwig_AfD,AfD,AfD
432,424,R_Hartwig_AfD,AfD,AfD
381,424,R_Hartwig_AfD,AfD,AfD
442,424,R_Hartwig_AfD,AfD,AfD
418,424,R_Hartwig_AfD,AfD,AfD
185,424,R_Hartwig_AfD,AfD,AfD
389,424,R_Hartwig_AfD,AfD,AfD
7,424,R_Hartwig_AfD,AfD,AfD
511,424,R_Hartwig_AfD,AfD,AfD
302,424,R_Hartwig_AfD,AfD,AfD
221,424,R_Hartwig_AfD,AfD,AfD
242,14,AlexanderRadwan,CSU,CDU
126,14,AlexanderRadwan,CSU,CSU
77,14,AlexanderRadwan,CSU,CDU
354,14,AlexanderRadwan,CSU,CDU
540,14,AlexanderRadwan,CSU,CSU
94,14,AlexanderRadwan,CSU,CSU
338,14,AlexanderRadwan,CSU,CDU
26,14,AlexanderRadwan,CSU,CSU
123,14,AlexanderRadwan,CSU,CDU
208,14,AlexanderRadwan,CSU,CDU
488,14,AlexanderRadwan,CSU,The Left
202,14,AlexanderRadwan,CSU,SPD
